轮次,日期,主队,比分,客队,战报,统计,组图,地点,电视,主队_link,比分_link,客队_link,战报_link,统计_link,组图_link,UID
5,2019-11-14\xa019:35,四川,\t\t\t\t\t\t\t\t\t\t\t\t\t\t100:123\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广东,战报,统计,组图,成都,,http://cba.sports.sina.com.cn/cba/team/show/182/,http://cba.sports.sina.com.cn/cba/schedule/show/18428/,http://cba.sports.sina.com.cn/cba/team/show/1/,http://sports.sina.com.cn/basketball/cba/2019-11-14/doc-iihnzahi0931069.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18428/,http://slide.sports.sina.com.cn/cba/slide_2_792_234676.html,2019202000049
5,2019-11-14\xa019:35,北控,\t\t\t\t\t\t\t\t\t\t\t\t\t\t107:104\t\t\t\t\t\t\t\t\t\t\t\t\t\t,浙江,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/369/,http://cba.sports.sina.com.cn/cba/schedule/show/18429/,http://cba.sports.sina.com.cn/cba/team/show/6/,http://sports.sina.com.cn/basketball/cba/2019-11-14/doc-iihnzhfy9284537.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18429/,http://slide.sports.sina.com.cn/cba/slide_2_792_234677.html,2019202000050
6,2019-11-15\xa019:35,江苏,\t\t\t\t\t\t\t\t\t\t\t\t\t\t91:100\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北京,战报,统计,组图,苏州,,http://cba.sports.sina.com.cn/cba/team/show/2/,http://cba.sports.sina.com.cn/cba/schedule/show/18430/,http://cba.sports.sina.com.cn/cba/team/show/10/,http://sports.sina.com.cn/basketball/cba/2019-11-15/doc-iihnzahi1175358.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18430/,http://slide.sports.sina.com.cn/cba/slide_2_792_234794.html,2019202000051
6,2019-11-15\xa019:35,新疆,\t\t\t\t\t\t\t\t\t\t\t\t\t\t127:105\t\t\t\t\t\t\t\t\t\t\t\t\t\t,辽宁,战报,统计,组图,乌鲁木齐,,http://cba.sports.sina.com.cn/cba/team/show/11/,http://cba.sports.sina.com.cn/cba/schedule/show/18431/,http://cba.sports.sina.com.cn/cba/team/show/9/,http://sports.sina.com.cn/basketball/cba/2019-11-15/doc-iihnzahi1176782.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18431/,http://slide.sports.sina.com.cn/cba/slide_2_792_234793.html,2019202000052
6,2019-11-16\xa019:35,山西,\t\t\t\t\t\t\t\t\t\t\t\t\t\t95:85\t\t\t\t\t\t\t\t\t\t\t\t\t\t,同曦,战报,统计,组图,太原,,http://cba.sports.sina.com.cn/cba/team/show/14/,http://cba.sports.sina.com.cn/cba/schedule/show/18432/,http://cba.sports.sina.com.cn/cba/team/show/368/,http://sports.sina.com.cn/basketball/cba/2019-11-16/doc-iihnzahi1369172.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18432/,http://slide.sports.sina.com.cn/cba/slide_2_792_234888.html,2019202000053
6,2019-11-16\xa019:35,四川,\t\t\t\t\t\t\t\t\t\t\t\t\t\t104:99\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广州,战报,统计,组图,成都,,http://cba.sports.sina.com.cn/cba/team/show/182/,http://cba.sports.sina.com.cn/cba/schedule/show/18433/,http://cba.sports.sina.com.cn/cba/team/show/13/,http://sports.sina.com.cn/basketball/cba/2019-11-16/doc-iihnzahi1369172.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18433/,http://slide.sports.sina.com.cn/cba/slide_2_792_234888.html,2019202000054
6,2019-11-16\xa019:35,天津,\t\t\t\t\t\t\t\t\t\t\t\t\t\t94:105\t\t\t\t\t\t\t\t\t\t\t\t\t\t,浙江,战报,统计,组图,天津,,http://cba.sports.sina.com.cn/cba/team/show/113/,http://cba.sports.sina.com.cn/cba/schedule/show/18434/,http://cba.sports.sina.com.cn/cba/team/show/6/,http://sports.sina.com.cn/basketball/cba/2019-11-16/doc-iihnzahi1369172.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18434/,http://slide.sports.sina.com.cn/cba/slide_2_792_234888.html,2019202000055
6,2019-11-16\xa019:35,青岛,\t\t\t\t\t\t\t\t\t\t\t\t\t\t136:127\t\t\t\t\t\t\t\t\t\t\t\t\t\t,福建,战报,统计,组图,青岛,,http://cba.sports.sina.com.cn/cba/team/show/114/,http://cba.sports.sina.com.cn/cba/schedule/show/18435/,http://cba.sports.sina.com.cn/cba/team/show/7/,http://sports.sina.com.cn/basketball/cba/2019-11-16/doc-iihnzahi1369172.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18435/,http://slide.sports.sina.com.cn/cba/slide_2_792_234888.html,2019202000056
6,2019-11-16\xa019:35,山东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t99:123\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广东,战报,统计,组图,济南,,http://cba.sports.sina.com.cn/cba/team/show/15/,http://cba.sports.sina.com.cn/cba/schedule/show/18436/,http://cba.sports.sina.com.cn/cba/team/show/1/,http://sports.sina.com.cn/basketball/cba/2019-11-16/doc-iihnzhfy9714500.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18436/,http://slide.sports.sina.com.cn/cba/slide_2_792_234886.html,2019202000057
6,2019-11-17\xa019:35,北控,\t\t\t\t\t\t\t\t\t\t\t\t\t\t105:86\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广厦,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/369/,http://cba.sports.sina.com.cn/cba/schedule/show/18437/,http://cba.sports.sina.com.cn/cba/team/show/16/,http://sports.sina.com.cn/basketball/cba/2019-11-17/doc-iihnzhfy9889741.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18437/,http://slide.sports.sina.com.cn/cba/slide_2_792_234967.html,2019202000058
6,2019-11-17\xa019:35,深圳,\t\t\t\t\t\t\t\t\t\t\t\t\t\t130:122\t\t\t\t\t\t\t\t\t\t\t\t\t\t,上海,战报,统计,组图,待定,,http://cba.sports.sina.com.cn/cba/team/show/8/,http://cba.sports.sina.com.cn/cba/schedule/show/18438/,http://cba.sports.sina.com.cn/cba/team/show/4/,http://sports.sina.com.cn/basketball/cba/2019-11-17/doc-iihnzahi1540364.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18438/,http://slide.sports.sina.com.cn/cba/slide_2_792_234968.html,2019202000059
6,2019-11-17\xa020:00,八一,\t\t\t\t\t\t\t\t\t\t\t\t\t\t104:94\t\t\t\t\t\t\t\t\t\t\t\t\t\t,吉林,战报,统计,组图,南昌,,http://cba.sports.sina.com.cn/cba/team/show/3/,http://cba.sports.sina.com.cn/cba/schedule/show/18439/,http://cba.sports.sina.com.cn/cba/team/show/12/,http://sports.sina.com.cn/basketball/cba/2019-11-17/doc-iihnzahi1540364.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18439/,http://slide.sports.sina.com.cn/cba/slide_2_792_234969.html,2019202000060
7,2019-11-19\xa019:35,天津,\t\t\t\t\t\t\t\t\t\t\t\t\t\t95:93\t\t\t\t\t\t\t\t\t\t\t\t\t\t,四川,战报,统计,组图,天津,,http://cba.sports.sina.com.cn/cba/team/show/113/,http://cba.sports.sina.com.cn/cba/schedule/show/18440/,http://cba.sports.sina.com.cn/cba/team/show/182/,http://sports.sina.com.cn/basketball/cba/2019-11-19/doc-iihnzahi2009213.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18440/,http://slide.sports.sina.com.cn/cba/slide_2_792_235147.html,2019202000061
7,2019-11-19\xa019:35,上海,\t\t\t\t\t\t\t\t\t\t\t\t\t\t99:92\t\t\t\t\t\t\t\t\t\t\t\t\t\t,江苏,战报,统计,组图,上海,,http://cba.sports.sina.com.cn/cba/team/show/4/,http://cba.sports.sina.com.cn/cba/schedule/show/18441/,http://cba.sports.sina.com.cn/cba/team/show/2/,http://sports.sina.com.cn/basketball/cba/2019-11-19/doc-iihnzahi2009213.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18441/,http://slide.sports.sina.com.cn/cba/slide_2_792_235147.html,2019202000062
7,2019-11-19\xa019:35,同曦,\t\t\t\t\t\t\t\t\t\t\t\t\t\t98:116\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广厦,战报,统计,组图,南京,,http://cba.sports.sina.com.cn/cba/team/show/368/,http://cba.sports.sina.com.cn/cba/schedule/show/18442/,http://cba.sports.sina.com.cn/cba/team/show/16/,http://sports.sina.com.cn/basketball/cba/2019-11-19/doc-iihnzhfz0350950.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18442/,http://slide.sports.sina.com.cn/cba/slide_2_792_235147.html,2019202000063
7,2019-11-19\xa019:35,浙江,\t\t\t\t\t\t\t\t\t\t\t\t\t\t114:122\t\t\t\t\t\t\t\t\t\t\t\t\t\t,辽宁,战报,统计,组图,杭州,,http://cba.sports.sina.com.cn/cba/team/show/6/,http://cba.sports.sina.com.cn/cba/schedule/show/18443/,http://cba.sports.sina.com.cn/cba/team/show/9/,http://sports.sina.com.cn/basketball/cba/2019-11-19/doc-iihnzahi2004691.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18443/,http://slide.sports.sina.com.cn/cba/slide_2_792_235148.html,2019202000064
7,2019-11-19\xa019:35,青岛,\t\t\t\t\t\t\t\t\t\t\t\t\t\t104:99\t\t\t\t\t\t\t\t\t\t\t\t\t\t,山东,战报,统计,组图,青岛,,http://cba.sports.sina.com.cn/cba/team/show/114/,http://cba.sports.sina.com.cn/cba/schedule/show/18444/,http://cba.sports.sina.com.cn/cba/team/show/15/,http://sports.sina.com.cn/basketball/cba/2019-11-19/doc-iihnzahi2009213.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18444/,http://slide.sports.sina.com.cn/cba/slide_2_792_235147.html,2019202000065
7,2019-11-19\xa019:35,福建,\t\t\t\t\t\t\t\t\t\t\t\t\t\t122:101\t\t\t\t\t\t\t\t\t\t\t\t\t\t,八一,战报,统计,组图,晋江,,http://cba.sports.sina.com.cn/cba/team/show/7/,http://cba.sports.sina.com.cn/cba/schedule/show/18445/,http://cba.sports.sina.com.cn/cba/team/show/3/,http://sports.sina.com.cn/basketball/cba/2019-11-19/doc-iihnzahi2009213.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18445/,http://slide.sports.sina.com.cn/cba/slide_2_792_235147.html,2019202000066
7,2019-11-19\xa019:35,广东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t128:127\t\t\t\t\t\t\t\t\t\t\t\t\t\t,新疆,战报,统计,组图,东莞,,http://cba.sports.sina.com.cn/cba/team/show/1/,http://cba.sports.sina.com.cn/cba/schedule/show/18446/,http://cba.sports.sina.com.cn/cba/team/show/11/,http://sports.sina.com.cn/basketball/cba/2019-11-19/doc-iihnzahi2007822.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18446/,http://slide.sports.sina.com.cn/cba/slide_2_792_235150.html,2019202000067
7,2019-11-20\xa019:35,广州,\t\t\t\t\t\t\t\t\t\t\t\t\t\t116:88\t\t\t\t\t\t\t\t\t\t\t\t\t\t,深圳,战报,统计,组图,广州,,http://cba.sports.sina.com.cn/cba/team/show/13/,http://cba.sports.sina.com.cn/cba/schedule/show/18447/,http://cba.sports.sina.com.cn/cba/team/show/8/,http://sports.sina.com.cn/basketball/cba/2019-11-20/doc-iihnzhfz0588839.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18447/,http://slide.sports.sina.com.cn/cba/slide_2_792_235245.html,2019202000068
7,2019-11-20\xa019:35,北京,\t\t\t\t\t\t\t\t\t\t\t\t\t\t87:79\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北控,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/10/,http://cba.sports.sina.com.cn/cba/schedule/show/18448/,http://cba.sports.sina.com.cn/cba/team/show/369/,http://sports.sina.com.cn/basketball/cba/2019-11-20/doc-iihnzhfz0589208.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18448/,http://slide.sports.sina.com.cn/cba/slide_2_792_235244.html,2019202000069
7,2019-11-20\xa019:35,山西,\t\t\t\t\t\t\t\t\t\t\t\t\t\t101:71\t\t\t\t\t\t\t\t\t\t\t\t\t\t,吉林,战报,统计,组图,太原,,http://cba.sports.sina.com.cn/cba/team/show/14/,http://cba.sports.sina.com.cn/cba/schedule/show/18449/,http://cba.sports.sina.com.cn/cba/team/show/12/,http://sports.sina.com.cn/basketball/cba/2019-11-20/doc-iihnzhfz0588839.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18449/,http://slide.sports.sina.com.cn/cba/slide_2_792_235245.html,2019202000070
8,2019-11-21\xa019:35,江苏,\t\t\t\t\t\t\t\t\t\t\t\t\t\t130:114\t\t\t\t\t\t\t\t\t\t\t\t\t\t,青岛,战报,统计,组图,苏州,,http://cba.sports.sina.com.cn/cba/team/show/2/,http://cba.sports.sina.com.cn/cba/schedule/show/18450/,http://cba.sports.sina.com.cn/cba/team/show/114/,http://sports.sina.com.cn/basketball/cba/2019-11-21/doc-iihnzhfz0826252.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18450/,http://slide.sports.sina.com.cn/cba/slide_2_792_235355.html,2019202000071
8,2019-11-21\xa019:35,山东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t97:101\t\t\t\t\t\t\t\t\t\t\t\t\t\t,四川,战报,统计,组图,济南,,http://cba.sports.sina.com.cn/cba/team/show/15/,http://cba.sports.sina.com.cn/cba/schedule/show/18451/,http://cba.sports.sina.com.cn/cba/team/show/182/,http://sports.sina.com.cn/basketball/cba/2019-11-21/doc-iihnzhfz0826252.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18451/,http://slide.sports.sina.com.cn/cba/slide_2_792_235355.html,2019202000072
8,2019-11-21\xa019:35,上海,\t\t\t\t\t\t\t\t\t\t\t\t\t\t102:115\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广厦,战报,统计,组图,上海,,http://cba.sports.sina.com.cn/cba/team/show/4/,http://cba.sports.sina.com.cn/cba/schedule/show/18452/,http://cba.sports.sina.com.cn/cba/team/show/16/,http://sports.sina.com.cn/basketball/cba/2019-11-21/doc-iihnzahi2473453.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18452/,http://slide.sports.sina.com.cn/cba/slide_2_792_235355.html,2019202000073
8,2019-11-21\xa019:35,浙江,\t\t\t\t\t\t\t\t\t\t\t\t\t\t122:116\t\t\t\t\t\t\t\t\t\t\t\t\t\t,福建,战报,统计,组图,杭州,,http://cba.sports.sina.com.cn/cba/team/show/6/,http://cba.sports.sina.com.cn/cba/schedule/show/18453/,http://cba.sports.sina.com.cn/cba/team/show/7/,http://sports.sina.com.cn/basketball/cba/2019-11-21/doc-iihnzhfz0826252.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18453/,http://slide.sports.sina.com.cn/cba/slide_2_792_235355.html,2019202000074
8,2019-11-21\xa019:35,天津,\t\t\t\t\t\t\t\t\t\t\t\t\t\t93:140\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广东,战报,统计,组图,天津,,http://cba.sports.sina.com.cn/cba/team/show/113/,http://cba.sports.sina.com.cn/cba/schedule/show/18454/,http://cba.sports.sina.com.cn/cba/team/show/1/,http://sports.sina.com.cn/basketball/cba/2019-11-21/doc-iihnzhfz0820661.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18454/,http://slide.sports.sina.com.cn/cba/slide_2_792_235356.html,2019202000075
8,2019-11-22\xa019:35,广州,\t\t\t\t\t\t\t\t\t\t\t\t\t\t105:137\t\t\t\t\t\t\t\t\t\t\t\t\t\t,新疆,战报,统计,组图,广州,,http://cba.sports.sina.com.cn/cba/team/show/13/,http://cba.sports.sina.com.cn/cba/schedule/show/18455/,http://cba.sports.sina.com.cn/cba/team/show/11/,http://sports.sina.com.cn/basketball/cba/2019-11-22/doc-iihnzhfz1071674.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18455/,http://slide.sports.sina.com.cn/cba/slide_2_792_235446.html,2019202000076
8,2019-11-22\xa019:35,深圳,\t\t\t\t\t\t\t\t\t\t\t\t\t\t108:82\t\t\t\t\t\t\t\t\t\t\t\t\t\t,八一,战报,统计,组图,待定,,http://cba.sports.sina.com.cn/cba/team/show/8/,http://cba.sports.sina.com.cn/cba/schedule/show/18456/,http://cba.sports.sina.com.cn/cba/team/show/3/,http://sports.sina.com.cn/basketball/cba/2019-11-22/doc-iihnzahi2726707.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18456/,http://slide.sports.sina.com.cn/cba/slide_2_792_235448.html,2019202000077
8,2019-11-22\xa019:35,同曦,\t\t\t\t\t\t\t\t\t\t\t\t\t\t127:119\t\t\t\t\t\t\t\t\t\t\t\t\t\t,山西,战报,统计,组图,南京,,http://cba.sports.sina.com.cn/cba/team/show/368/,http://cba.sports.sina.com.cn/cba/schedule/show/18457/,http://cba.sports.sina.com.cn/cba/team/show/14/,http://sports.sina.com.cn/basketball/cba/2019-11-22/doc-iihnzahi2726707.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18457/,http://slide.sports.sina.com.cn/cba/slide_2_792_235448.html,2019202000078
8,2019-11-22\xa019:35,辽宁,\t\t\t\t\t\t\t\t\t\t\t\t\t\t109:91\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北京,战报,统计,组图,沈阳,,http://cba.sports.sina.com.cn/cba/team/show/9/,http://cba.sports.sina.com.cn/cba/schedule/show/18458/,http://cba.sports.sina.com.cn/cba/team/show/10/,http://sports.sina.com.cn/basketball/cba/2019-11-22/doc-iihnzhfz1070479.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18458/,http://slide.sports.sina.com.cn/cba/slide_2_792_235443.html,2019202000079
8,2019-11-22\xa019:35,吉林,\t\t\t\t\t\t\t\t\t\t\t\t\t\t82:78\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北控,战报,统计,组图,长春,,http://cba.sports.sina.com.cn/cba/team/show/12/,http://cba.sports.sina.com.cn/cba/schedule/show/18459/,http://cba.sports.sina.com.cn/cba/team/show/369/,http://sports.sina.com.cn/basketball/cba/2019-11-22/doc-iihnzahi2726707.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18459/,http://slide.sports.sina.com.cn/cba/slide_2_792_235448.html,2019202000080
9,2019-11-23\xa019:35,江苏,\t\t\t\t\t\t\t\t\t\t\t\t\t\t95:96\t\t\t\t\t\t\t\t\t\t\t\t\t\t,山东,战报,统计,组图,苏州,,http://cba.sports.sina.com.cn/cba/team/show/2/,http://cba.sports.sina.com.cn/cba/schedule/show/18460/,http://cba.sports.sina.com.cn/cba/team/show/15/,http://sports.sina.com.cn/basketball/cba/2019-11-23/doc-iihnzahi2912412.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18460/,http://slide.sports.sina.com.cn/cba/slide_2_792_235524.html,2019202000081
9,2019-11-23\xa019:35,广厦,\t\t\t\t\t\t\t\t\t\t\t\t\t\t99:75\t\t\t\t\t\t\t\t\t\t\t\t\t\t,浙江,战报,统计,组图,诸暨,,http://cba.sports.sina.com.cn/cba/team/show/16/,http://cba.sports.sina.com.cn/cba/schedule/show/18461/,http://cba.sports.sina.com.cn/cba/team/show/6/,http://sports.sina.com.cn/basketball/cba/2019-11-23/doc-iihnzahi2909107.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18461/,http://slide.sports.sina.com.cn/cba/slide_2_792_235525.html,2019202000082
9,2019-11-23\xa019:35,青岛,\t\t\t\t\t\t\t\t\t\t\t\t\t\t134:88\t\t\t\t\t\t\t\t\t\t\t\t\t\t,四川,战报,统计,组图,青岛,,http://cba.sports.sina.com.cn/cba/team/show/114/,http://cba.sports.sina.com.cn/cba/schedule/show/18462/,http://cba.sports.sina.com.cn/cba/team/show/182/,http://sports.sina.com.cn/basketball/cba/2019-11-23/doc-iihnzahi2912412.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18462/,http://slide.sports.sina.com.cn/cba/slide_2_792_235524.html,2019202000083
9,2019-11-24\xa019:35,八一,\t\t\t\t\t\t\t\t\t\t\t\t\t\t92:94\t\t\t\t\t\t\t\t\t\t\t\t\t\t,天津,战报,统计,组图,南昌,,http://cba.sports.sina.com.cn/cba/team/show/3/,http://cba.sports.sina.com.cn/cba/schedule/show/18463/,http://cba.sports.sina.com.cn/cba/team/show/113/,http://sports.sina.com.cn/basketball/cba/2019-11-24/doc-iihnzahi3075951.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18463/,http://slide.sports.sina.com.cn/cba/slide_2_792_235600.html,2019202000084
9,2019-11-24\xa019:35,广州,\t\t\t\t\t\t\t\t\t\t\t\t\t\t119:113\t\t\t\t\t\t\t\t\t\t\t\t\t\t,上海,战报,统计,组图,广州,,http://cba.sports.sina.com.cn/cba/team/show/13/,http://cba.sports.sina.com.cn/cba/schedule/show/18464/,http://cba.sports.sina.com.cn/cba/team/show/4/,http://sports.sina.com.cn/basketball/cba/2019-11-24/doc-iihnzahi3075951.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18464/,http://slide.sports.sina.com.cn/cba/slide_2_792_235600.html,2019202000085
9,2019-11-24\xa019:35,深圳,\t\t\t\t\t\t\t\t\t\t\t\t\t\t104:102\t\t\t\t\t\t\t\t\t\t\t\t\t\t,新疆,战报,统计,组图,待定,,http://cba.sports.sina.com.cn/cba/team/show/8/,http://cba.sports.sina.com.cn/cba/schedule/show/18465/,http://cba.sports.sina.com.cn/cba/team/show/11/,http://sports.sina.com.cn/basketball/cba/2019-11-24/doc-iihnzahi3074313.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18465/,http://slide.sports.sina.com.cn/cba/slide_2_792_235610.html,2019202000086
9,2019-11-24\xa019:35,山西,\t\t\t\t\t\t\t\t\t\t\t\t\t\t104:115\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广东,战报,统计,组图,太原,,http://cba.sports.sina.com.cn/cba/team/show/14/,http://cba.sports.sina.com.cn/cba/schedule/show/18466/,http://cba.sports.sina.com.cn/cba/team/show/1/,http://sports.sina.com.cn/basketball/cba/2019-11-24/doc-iihnzahi3072803.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18466/,http://slide.sports.sina.com.cn/cba/slide_2_792_235609.html,2019202000087
9,2019-11-24\xa019:35,辽宁,\t\t\t\t\t\t\t\t\t\t\t\t\t\t111:105\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北控,战报,统计,组图,沈阳,,http://cba.sports.sina.com.cn/cba/team/show/9/,http://cba.sports.sina.com.cn/cba/schedule/show/18467/,http://cba.sports.sina.com.cn/cba/team/show/369/,http://sports.sina.com.cn/basketball/cba/2019-11-24/doc-iihnzahi3073766.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18467/,http://slide.sports.sina.com.cn/cba/slide_2_792_235605.html,2019202000088
9,2019-11-24\xa019:35,吉林,\t\t\t\t\t\t\t\t\t\t\t\t\t\t104:86\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北京,战报,统计,组图,长春,,http://cba.sports.sina.com.cn/cba/team/show/12/,http://cba.sports.sina.com.cn/cba/schedule/show/18468/,http://cba.sports.sina.com.cn/cba/team/show/10/,http://sports.sina.com.cn/basketball/cba/2019-11-24/doc-iihnzhfz1420877.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18468/,http://slide.sports.sina.com.cn/cba/slide_2_792_235608.html,2019202000089
9,2019-11-24\xa019:35,福建,\t\t\t\t\t\t\t\t\t\t\t\t\t\t88:107\t\t\t\t\t\t\t\t\t\t\t\t\t\t,同曦,战报,统计,组图,晋江,,http://cba.sports.sina.com.cn/cba/team/show/7/,http://cba.sports.sina.com.cn/cba/schedule/show/18469/,http://cba.sports.sina.com.cn/cba/team/show/368/,http://sports.sina.com.cn/basketball/cba/2019-11-24/doc-iihnzahi3075951.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18469/,http://slide.sports.sina.com.cn/cba/slide_2_792_235600.html,2019202000090
10,2019-11-26\xa019:35,北控,\t\t\t\t\t\t\t\t\t\t\t\t\t\t90:91\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北京,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/369/,http://cba.sports.sina.com.cn/cba/schedule/show/18470/,http://cba.sports.sina.com.cn/cba/team/show/10/,http://sports.sina.com.cn/basketball/cba/2019-11-26/doc-iihnzhfz1899296.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18470/,http://slide.sports.sina.com.cn/cba/slide_2_792_235766.html,2019202000091
10,2019-11-26\xa019:35,广州,\t\t\t\t\t\t\t\t\t\t\t\t\t\t130:99\t\t\t\t\t\t\t\t\t\t\t\t\t\t,天津,战报,统计,组图,广州,,http://cba.sports.sina.com.cn/cba/team/show/13/,http://cba.sports.sina.com.cn/cba/schedule/show/18471/,http://cba.sports.sina.com.cn/cba/team/show/113/,http://sports.sina.com.cn/basketball/cba/2019-11-26/doc-iihnzahi3558482.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18471/,http://slide.sports.sina.com.cn/cba/slide_2_792_235767.html,2019202000092
10,2019-11-26\xa019:35,上海,\t\t\t\t\t\t\t\t\t\t\t\t\t\t95:99\t\t\t\t\t\t\t\t\t\t\t\t\t\t,深圳,战报,统计,组图,上海,,http://cba.sports.sina.com.cn/cba/team/show/4/,http://cba.sports.sina.com.cn/cba/schedule/show/18472/,http://cba.sports.sina.com.cn/cba/team/show/8/,http://sports.sina.com.cn/basketball/cba/2019-11-26/doc-iihnzahi3558482.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18472/,http://slide.sports.sina.com.cn/cba/slide_2_792_235767.html,2019202000093
